geoid,name,B08105A001,"B08105A001, Error",B08105A002,"B08105A002, Error",B08105A003,"B08105A003, Error",B08105A004,"B08105A004, Error",B08105A005,"B08105A005, Error",B08105A006,"B08105A006, Error",B08105A007,"B08105A007, Error"
14000US06037432601,"Census Tract 4326.01, Los Angeles, CA",1148,262,765,203,203,123,74,66,0,17,20,32,86,76
14000US06037432602,"Census Tract 4326.02, Los Angeles, CA",915,313,857,306,23,27,35,40,0,12,0,12,0,12
14000US06037432700,"Census Tract 4327, Los Angeles, CA",949,322,723,236,105,82,95,67,0,17,0,17,26,38
14000US06037432801,"Census Tract 4328.01, Los Angeles, CA",450,139,319,128,41,34,0,12,0,12,16,24,74,100
14000US06037432802,"Census Tract 4328.02, Los Angeles, CA",1040,293,715,199,124,74,127,136,0,17,12,19,62,57
14000US06037432901,"Census Tract 4329.01, Los Angeles, CA",152,60,132,57,0,12,9,14,2,9,0,12,9,13
14000US06037432902,"Census Tract 4329.02, Los Angeles, CA",227,110,114,55,107,84,5,8,0,12,0,12,1,2
14000US06037433101,"Census Tract 4331.01, Los Angeles, CA",446,140,347,134,37,34,4,7,21,22,14,20,23,22
14000US06037433102,"Census Tract 4331.02, Los Angeles, CA",592,220,475,172,76,91,41,55,0,12,0,12,0,12
14000US06037433200,"Census Tract 4332, Los Angeles, CA",998,276,650,211,146,97,81,57,22,36,66,64,33,44
14000US06037433302,"Census Tract 4333.02, Los Angeles, CA",291,97,205,84,43,40,22,20,7,9,0,12,14,16
14000US06037433304,"Census Tract 4333.04, Los Angeles, CA",1160,391,642,207,221,149,48,40,27,24,129,147,93,90
14000US06037433305,"Census Tract 4333.05, Los Angeles, CA",950,276,697,267,155,89,38,40,24,40,23,37,13,24
14000US06037433306,"Census Tract 4333.06, Los Angeles, CA",672,177,430,142,170,121,36,36,36,39,0,12,0,12
14000US06037433307,"Census Tract 4333.07, Los Angeles, CA",646,136,426,117,183,86,23,24,0,12,0,12,14,21
14000US06037433401,"Census Tract 4334.01, Los Angeles, CA",665,145,443,96,132,81,13,20,31,27,21,23,25,21
14000US06037433402,"Census Tract 4334.02, Los Angeles, CA",899,268,677,206,76,71,70,58,41,49,16,19,19,31
14000US06037433403,"Census Tract 4334.03, Los Angeles, CA",963,262,551,165,188,112,98,78,54,65,32,36,40,37
14000US06037433501,"Census Tract 4335.01, Los Angeles, CA",450,126,261,91,81,89,29,30,44,59,21,26,14,20
14000US06037433503,"Census Tract 4335.03, Los Angeles, CA",609,131,441,99,94,48,9,13,28,22,0,12,37,38
14000US06037433504,"Census Tract 4335.04, Los Angeles, CA",776,277,461,142,71,88,23,26,174,165,0,12,47,46
14000US06037433601,"Census Tract 4336.01, Los Angeles, CA",369,174,276,135,47,54,13,20,0,17,15,22,18,23
14000US06037433602,"Census Tract 4336.02, Los Angeles, CA",126,68,108,59,5,9,4,6,0,12,0,12,9,13
14000US06037433700,"Census Tract 4337, Los Angeles, CA",1137,214,853,188,53,44,71,36,35,41,18,20,107,71
14000US06037433801,"Census Tract 4338.01, Los Angeles, CA",1409,300,1071,272,151,105,36,40,97,84,0,17,54,58
14000US06037433802,"Census Tract 4338.02, Los Angeles, CA",855,158,756,146,70,49,5,7,0,12,24,29,0,12
14000US06037433901,"Census Tract 4339.01, Los Angeles, CA",1377,323,950,248,285,168,28,31,90,64,0,17,24,40
14000US06037433902,"Census Tract 4339.02, Los Angeles, CA",872,221,723,177,65,44,22,27,51,65,6,10,5,8
14000US06037434001,"Census Tract 4340.01, Los Angeles, CA",1198,256,861,223,177,82,35,32,62,46,5,8,58,56
14000US06037434003,"Census Tract 4340.03, Los Angeles, CA",1062,215,838,187,159,122,7,11,52,45,6,10,0,12
14000US06037434004,"Census Tract 4340.04, Los Angeles, CA",779,166,638,153,95,68,0,12,0,12,7,11,39,35
14000US06037460000,"Census Tract 4600, Los Angeles, CA",1462,178,1205,170,118,71,42,35,10,14,25,30,62,35
14000US06037460100,"Census Tract 4601, Los Angeles, CA",2314,293,1981,285,125,82,2,7,0,17,46,53,160,75
14000US06037460200,"Census Tract 4602, Los Angeles, CA",1334,285,986,292,57,60,3,7,67,85,47,58,174,83
14000US06037460301,"Census Tract 4603.01, Los Angeles, CA",1231,231,948,190,149,69,57,46,0,12,32,27,45,37
14000US06037460302,"Census Tract 4603.02, Los Angeles, CA",1165,199,855,167,110,58,20,21,16,21,87,58,77,60
14000US06037460401,"Census Tract 4604.01, Los Angeles, CA",171,40,125,37,5,8,0,12,0,12,8,9,33,20
14000US06037460501,"Census Tract 4605.01, Los Angeles, CA",1298,141,1004,155,56,40,0,17,51,40,11,16,176,74
14000US06037460502,"Census Tract 4605.02, Los Angeles, CA",1225,145,1007,139,76,52,0,12,52,45,22,16,68,36
14000US06037460600,"Census Tract 4606, Los Angeles, CA",1495,171,1218,176,41,34,8,12,12,18,32,26,184,81
14000US06037460700,"Census Tract 4607, Los Angeles, CA",1493,164,1162,156,97,60,9,14,14,21,42,43,169,78
14000US06037460800,"Census Tract 4608, Los Angeles, CA",984,158,769,151,9,13,0,12,7,10,17,19,182,65
14000US06037460900,"Census Tract 4609, Los Angeles, CA",1347,392,975,299,150,132,112,94,43,59,18,26,49,38
14000US06037461000,"Census Tract 4610, Los Angeles, CA",1189,277,940,248,117,68,39,35,41,41,32,31,20,22
14000US06037461100,"Census Tract 4611, Los Angeles, CA",983,218,819,199,54,57,25,26,8,14,9,15,68,39
14000US06037461200,"Census Tract 4612, Los Angeles, CA",1854,182,1525,216,52,35,53,36,9,14,61,42,154,82
14000US06037461300,"Census Tract 4613, Los Angeles, CA",2462,310,1852,270,228,130,29,33,31,32,82,65,240,118
14000US06037461400,"Census Tract 4614, Los Angeles, CA",1092,192,849,181,53,39,37,29,105,60,0,12,48,28
14000US06037461501,"Census Tract 4615.01, Los Angeles, CA",1060,223,734,191,59,49,113,69,0,12,55,59,99,56
14000US06037461502,"Census Tract 4615.02, Los Angeles, CA",992,287,708,221,39,32,21,26,0,17,81,69,143,67
14000US06037461600,"Census Tract 4616, Los Angeles, CA",1170,311,947,266,59,43,29,30,51,48,34,31,50,34
14000US06037461700,"Census Tract 4617, Los Angeles, CA",544,85,428,75,12,11,4,6,6,9,0,12,94,42
14000US06037461901,"Census Tract 4619.01, Los Angeles, CA",1214,282,821,209,127,98,45,37,93,58,45,42,83,94
14000US06037461902,"Census Tract 4619.02, Los Angeles, CA",553,141,320,110,0,12,57,45,18,16,35,35,123,79
14000US06037462001,"Census Tract 4620.01, Los Angeles, CA",614,166,420,140,111,66,13,16,17,20,17,20,36,33
14000US06037462002,"Census Tract 4620.02, Los Angeles, CA",415,133,333,122,33,27,36,32,0,12,0,12,13,17
14000US06037462100,"Census Tract 4621, Los Angeles, CA",1272,247,790,163,194,134,65,48,27,27,72,52,124,71
14000US06037462201,"Census Tract 4622.01, Los Angeles, CA",974,194,642,147,34,27,58,38,76,57,63,54,101,59
14000US06037462202,"Census Tract 4622.02, Los Angeles, CA",890,192,520,121,48,35,79,79,137,74,0,12,106,62
14000US06037462301,"Census Tract 4623.01, Los Angeles, CA",1262,244,987,224,91,63,32,25,7,11,102,69,43,32
14000US06037462302,"Census Tract 4623.02, Los Angeles, CA",1035,192,685,200,37,25,46,33,71,50,61,51,135,61
14000US06037462400,"Census Tract 4624, Los Angeles, CA",1390,218,1001,186,152,84,39,29,33,28,60,53,105,69
14000US06037462500,"Census Tract 4625, Los Angeles, CA",2150,309,1582,260,175,126,57,50,38,44,67,56,231,116
14000US06037462600,"Census Tract 4626, Los Angeles, CA",804,87,622,76,78,28,12,12,7,10,21,18,64,34
14000US06037462700,"Census Tract 4627, Los Angeles, CA",1485,279,984,197,89,61,76,58,124,84,65,62,147,88
14000US06037462800,"Census Tract 4628, Los Angeles, CA",748,121,496,100,126,72,60,41,11,17,10,15,45,33
14000US06037462900,"Census Tract 4629, Los Angeles, CA",1319,174,1003,155,139,82,47,35,8,13,32,25,90,49
14000US06037463000,"Census Tract 4630, Los Angeles, CA",710,101,577,92,43,39,4,8,14,16,7,10,65,40
14000US06037463101,"Census Tract 4631.01, Los Angeles, CA",476,112,398,102,48,30,14,15,0,12,0,12,16,15
14000US06037463102,"Census Tract 4631.02, Los Angeles, CA",944,224,758,194,49,40,44,51,4,5,34,46,55,40
14000US06037463200,"Census Tract 4632, Los Angeles, CA",824,134,728,127,57,45,15,22,7,12,0,12,17,18
14000US06037463300,"Census Tract 4633, Los Angeles, CA",639,109,505,102,23,17,23,19,14,14,31,21,43,27
14000US06037463400,"Census Tract 4634, Los Angeles, CA",1493,252,1256,238,40,45,40,37,60,54,60,65,37,35
14000US06037463500,"Census Tract 4635, Los Angeles, CA",1921,238,870,190,204,106,37,33,525,170,44,31,241,94
14000US06037463601,"Census Tract 4636.01, Los Angeles, CA",1698,256,1002,194,211,100,112,91,106,82,116,71,151,89
14000US06037463602,"Census Tract 4636.02, Los Angeles, CA",1980,338,1204,271,81,70,232,97,272,260,59,44,132,77
14000US06037463700,"Census Tract 4637, Los Angeles, CA",1031,183,758,155,0,12,55,36,78,43,0,12,140,63
14000US06037463800,"Census Tract 4638, Los Angeles, CA",1572,163,1278,152,110,58,15,20,14,15,27,23,128,56
14000US06037463900,"Census Tract 4639, Los Angeles, CA",855,144,644,122,31,33,22,17,8,13,61,56,89,56
14000US06037464000,"Census Tract 4640, Los Angeles, CA",1621,253,1121,198,94,77,37,38,105,70,25,28,239,100
14000US06037464100,"Census Tract 4641, Los Angeles, CA",974,286,745,245,17,28,35,41,19,29,0,17,158,116
14000US06037464200,"Census Tract 4642, Los Angeles, CA",556,159,483,149,9,13,8,13,28,41,18,22,10,15
14000US06037480002,"Census Tract 4800.02, Los Angeles, CA",671,152,574,133,24,25,24,24,0,12,0,12,49,45
14000US06037480011,"Census Tract 4800.11, Los Angeles, CA",835,292,534,128,83,92,60,63,103,146,7,11,48,43
14000US06037480012,"Census Tract 4800.12, Los Angeles, CA",576,126,477,119,27,27,34,32,0,12,14,26,24,22
14000US06037480101,"Census Tract 4801.01, Los Angeles, CA",269,132,250,113,0,12,5,14,14,23,0,12,0,12
14000US06037480102,"Census Tract 4801.02, Los Angeles, CA",545,199,470,172,56,42,11,16,8,13,0,12,0,12
14000US06037480201,"Census Tract 4802.01, Los Angeles, CA",756,129,568,86,82,61,0,12,18,29,11,16,77,53
14000US06037480202,"Census Tract 4802.02, Los Angeles, CA",418,70,348,71,29,33,7,8,5,8,0,12,29,27
14000US06037480302,"Census Tract 4803.02, Los Angeles, CA",861,160,634,121,101,66,19,21,0,12,7,11,100,72
14000US06037480303,"Census Tract 4803.03, Los Angeles, CA",449,145,336,112,21,16,40,44,5,9,9,14,38,39
14000US06037480304,"Census Tract 4803.04, Los Angeles, CA",233,85,168,65,37,61,6,10,9,14,0,12,13,19
14000US06037480400,"Census Tract 4804, Los Angeles, CA",901,312,689,293,30,35,39,63,38,45,0,17,105,96
14000US06037480500,"Census Tract 4805, Los Angeles, CA",1887,208,1531,185,117,77,58,47,27,29,31,50,123,73
14000US06037480600,"Census Tract 4806, Los Angeles, CA",2514,287,1791,298,110,72,160,77,56,61,76,69,321,200
14000US06037480702,"Census Tract 4807.02, Los Angeles, CA",1099,189,818,153,66,43,70,60,0,12,10,15,135,73
14000US06037480703,"Census Tract 4807.03, Los Angeles, CA",1116,183,807,146,39,29,82,51,24,25,36,46,128,94
14000US06037480704,"Census Tract 4807.04, Los Angeles, CA",1366,181,913,155,143,100,135,67,94,72,15,18,66,50
14000US06037480802,"Census Tract 4808.02, Los Angeles, CA",499,149,387,122,45,32,25,24,13,21,0,12,29,37
14000US06037480803,"Census Tract 4808.03, Los Angeles, CA",619,205,511,158,60,49,9,14,20,22,0,12,19,31
14000US06037480804,"Census Tract 4808.04, Los Angeles, CA",522,190,343,133,25,22,11,17,54,50,53,37,36,33
14000US06037480901,"Census Tract 4809.01, Los Angeles, CA",529,155,369,131,56,51,72,44,1,4,11,16,20,22
14000US06037480902,"Census Tract 4809.02, Los Angeles, CA",396,139,295,115,46,42,55,40,0,12,0,12,0,12
14000US06037480903,"Census Tract 4809.03, Los Angeles, CA",273,97,193,84,58,36,0,12,0,12,5,7,17,22
14000US06037481001,"Census Tract 4810.01, Los Angeles, CA",198,78,194,77,4,7,0,12,0,12,0,12,0,12
14000US06037481002,"Census Tract 4810.02, Los Angeles, CA",521,215,436,215,70,51,0,17,0,17,15,23,0,17
14000US06037481101,"Census Tract 4811.01, Los Angeles, CA",476,166,281,132,89,53,27,27,8,12,47,35,24,28
14000US06037481102,"Census Tract 4811.02, Los Angeles, CA",437,179,344,143,74,65,19,21,0,12,0,12,0,12
14000US06037481103,"Census Tract 4811.03, Los Angeles, CA",311,140,252,125,52,38,7,11,0,12,0,12,0,12
14000US06037481201,"Census Tract 4812.01, Los Angeles, CA",231,98,169,79,7,12,25,25,21,34,0,12,9,17
14000US06037481202,"Census Tract 4812.02, Los Angeles, CA",600,139,453,117,52,33,41,37,0,17,14,16,40,46
14000US06037481300,"Census Tract 4813, Los Angeles, CA",206,81,170,70,26,23,4,6,0,12,0,12,6,8
14000US06037481401,"Census Tract 4814.01, Los Angeles, CA",277,113,186,90,36,31,44,39,0,17,0,17,11,17
14000US06037481402,"Census Tract 4814.02, Los Angeles, CA",443,194,339,158,53,54,51,51,0,17,0,17,0,17
14000US06037481500,"Census Tract 4815, Los Angeles, CA",311,153,218,111,47,38,8,14,11,19,0,12,27,25
14000US06037481603,"Census Tract 4816.03, Los Angeles, CA",198,104,125,61,20,29,10,15,8,12,23,33,12,20
14000US06037481604,"Census Tract 4816.04, Los Angeles, CA",423,126,249,99,64,34,37,28,17,20,0,12,56,55
14000US06037481605,"Census Tract 4816.05, Los Angeles, CA",335,115,226,87,48,55,15,23,0,12,12,18,34,39
14000US06037481606,"Census Tract 4816.06, Los Angeles, CA",328,143,272,134,31,32,17,19,8,14,0,12,0,12
14000US06037481711,"Census Tract 4817.11, Los Angeles, CA",108,79,79,66,29,32,0,12,0,12,0,12,0,12
14000US06037481712,"Census Tract 4817.12, Los Angeles, CA",233,127,185,107,11,17,20,20,9,14,0,17,8,12
14000US06037481713,"Census Tract 4817.13, Los Angeles, CA",28,27,11,12,0,12,0,12,0,12,0,12,17,26
14000US06037481714,"Census Tract 4817.14, Los Angeles, CA",62,52,62,52,0,12,0,12,0,12,0,12,0,12
14000US06037481800,"Census Tract 4818, Los Angeles, CA",274,83,204,70,50,38,0,12,8,10,0,12,12,17
14000US06037481901,"Census Tract 4819.01, Los Angeles, CA",929,187,760,172,98,59,47,42,8,13,0,17,16,19
14000US06037481902,"Census Tract 4819.02, Los Angeles, CA",380,143,232,106,126,88,0,12,16,20,6,10,0,12
14000US06037482001,"Census Tract 4820.01, Los Angeles, CA",89,51,63,36,14,24,0,12,0,12,0,12,12,15
14000US06037482002,"Census Tract 4820.02, Los Angeles, CA",236,156,180,147,23,35,21,34,0,17,0,17,12,20
14000US06037482101,"Census Tract 4821.01, Los Angeles, CA",294,136,278,132,8,11,0,12,0,12,0,12,8,13
14000US06037482102,"Census Tract 4821.02, Los Angeles, CA",246,83,192,78,13,15,21,19,4,6,10,16,6,9
14000US06037482201,"Census Tract 4822.01, Los Angeles, CA",136,96,119,93,0,12,16,26,1,2,0,12,0,12
14000US06037482202,"Census Tract 4822.02, Los Angeles, CA",189,86,136,77,12,20,0,12,11,16,0,12,30,34
14000US06037482301,"Census Tract 4823.01, Los Angeles, CA",348,194,308,192,15,22,16,27,0,12,0,12,9,14
14000US06037482303,"Census Tract 4823.03, Los Angeles, CA",198,117,127,99,7,12,7,12,0,17,0,17,57,60
14000US06037482304,"Census Tract 4823.04, Los Angeles, CA",141,71,62,44,12,12,15,22,6,9,16,24,30,32
14000US06037482401,"Census Tract 4824.01, Los Angeles, CA",274,107,136,68,57,44,26,22,0,12,24,21,31,23
14000US06037482402,"Census Tract 4824.02, Los Angeles, CA",525,244,317,192,101,91,36,44,5,10,66,68,0,17
14000US06037482502,"Census Tract 4825.02, Los Angeles, CA",115,63,82,52,32,28,1,6,0,12,0,12,0,12
14000US06037482503,"Census Tract 4825.03, Los Angeles, CA",219,125,174,116,22,22,0,12,9,14,6,9,8,15
14000US06037482521,"Census Tract 4825.21, Los Angeles, CA",650,275,512,196,123,115,0,17,0,17,0,17,15,18
14000US06037482522,"Census Tract 4825.22, Los Angeles, CA",1100,245,838,177,114,83,60,53,13,17,37,43,38,35
14000US06037482600,"Census Tract 4826, Los Angeles, CA",420,197,353,186,24,41,0,17,0,17,0,17,43,47
14000US06037482701,"Census Tract 4827.01, Los Angeles, CA",331,142,274,116,5,9,43,53,9,16,0,12,0,12
14000US06037482702,"Census Tract 4827.02, Los Angeles, CA",278,99,216,74,31,28,6,9,0,12,0,12,25,28
14000US06037482800,"Census Tract 4828, Los Angeles, CA",174,82,133,67,24,30,7,10,0,12,0,12,10,17
14000US06037500100,"Census Tract 5001, Los Angeles, CA",1230,284,1062,261,97,66,2,9,0,12,17,27,52,43
14000US06037500201,"Census Tract 5002.01, Los Angeles, CA",2444,282,2059,299,168,109,6,16,57,69,49,59,105,102
14000US06037500202,"Census Tract 5002.02, Los Angeles, CA",1401,279,1124,260,105,63,29,30,0,12,9,15,134,86
14000US06037500300,"Census Tract 5003, Los Angeles, CA",1032,218,759,204,99,84,0,12,0,12,20,22,154,85
14000US06037500402,"Census Tract 5004.02, Los Angeles, CA",849,277,750,266,66,41,0,12,16,27,0,12,17,20
14000US06037500403,"Census Tract 5004.03, Los Angeles, CA",988,266,774,218,202,107,11,16,1,3,0,12,0,12
14000US06037500404,"Census Tract 5004.04, Los Angeles, CA",923,243,809,234,39,39,57,52,0,12,12,20,6,13
14000US06037500500,"Census Tract 5005, Los Angeles, CA",609,185,510,177,20,16,50,30,14,23,4,6,11,11
14000US06037500600,"Census Tract 5006, Los Angeles, CA",994,274,710,211,121,100,101,81,15,17,47,56,0,17
14000US06037500700,"Census Tract 5007, Los Angeles, CA",1539,314,1277,289,231,134,17,27,0,17,8,13,6,11
14000US06037500800,"Census Tract 5008, Los Angeles, CA",1308,288,1003,231,185,93,54,40,17,21,31,35,18,20
14000US06037500900,"Census Tract 5009, Los Angeles, CA",1177,263,841,243,226,93,52,49,2,4,0,17,56,45
14000US06037501001,"Census Tract 5010.01, Los Angeles, CA",429,115,395,115,4,7,20,17,0,12,6,9,4,7
14000US06037501002,"Census Tract 5010.02, Los Angeles, CA",952,212,855,216,66,54,0,17,25,28,0,17,6,10
14000US06037501200,"Census Tract 5012, Los Angeles, CA",996,239,859,223,76,48,0,12,8,13,0,12,53,44
14000US06037501300,"Census Tract 5013, Los Angeles, CA",1683,393,1446,367,113,79,2,5,14,21,0,17,108,79
14000US06037501400,"Census Tract 5014, Los Angeles, CA",955,230,787,207,65,51,18,25,29,34,9,14,47,44
14000US06037501501,"Census Tract 5015.01, Los Angeles, CA",692,109,600,112,25,17,12,15,9,12,5,8,41,34
14000US06037501503,"Census Tract 5015.03, Los Angeles, CA",1071,204,819,166,109,63,18,19,0,17,22,26,103,45
14000US06037501504,"Census Tract 5015.04, Los Angeles, CA",700,196,553,174,62,42,42,46,13,21,0,12,30,29
14000US06037501600,"Census Tract 5016, Los Angeles, CA",2182,325,1641,304,231,101,70,81,109,49,53,40,78,43
14000US06037501700,"Census Tract 5017, Los Angeles, CA",1372,238,1190,233,97,63,6,10,0,12,0,12,79,54
14000US06037501802,"Census Tract 5018.02, Los Angeles, CA",856,207,796,207,43,32,0,12,0,12,0,12,17,16
14000US06037501803,"Census Tract 5018.03, Los Angeles, CA",611,152,455,135,64,43,16,17,0,12,42,51,34,29
14000US06037501804,"Census Tract 5018.04, Los Angeles, CA",322,78,251,68,52,35,9,13,0,12,0,12,10,13
14000US06037501900,"Census Tract 5019, Los Angeles, CA",1036,205,822,175,127,77,38,38,0,12,0,12,49,39
14000US06037502003,"Census Tract 5020.03, Los Angeles, CA",640,158,520,145,100,47,9,12,7,11,0,12,4,5
14000US06037502004,"Census Tract 5020.04, Los Angeles, CA",557,140,459,123,63,40,0,12,0,12,0,12,35,32
14000US06037502005,"Census Tract 5020.05, Los Angeles, CA",892,232,771,202,65,50,0,17,49,41,0,17,7,11
14000US06037502100,"Census Tract 5021, Los Angeles, CA",1059,266,983,247,56,43,0,17,12,19,0,17,8,14
14000US06037502200,"Census Tract 5022, Los Angeles, CA",1334,331,1031,251,135,77,88,108,7,11,16,28,57,62
14000US06037502301,"Census Tract 5023.01, Los Angeles, CA",770,294,666,247,65,75,2,4,0,17,37,40,0,17
14000US06037502302,"Census Tract 5023.02, Los Angeles, CA",359,130,253,107,53,38,8,11,28,26,0,12,17,16
14000US06037502401,"Census Tract 5024.01, Los Angeles, CA",1243,201,1039,220,152,105,17,17,0,12,0,12,35,39
14000US06037502402,"Census Tract 5024.02, Los Angeles, CA",995,188,825,171,77,38,18,26,0,12,26,30,49,36
14000US06037502500,"Census Tract 5025, Los Angeles, CA",1363,270,1150,218,88,93,73,55,34,32,12,17,6,9
14000US06037502601,"Census Tract 5026.01, Los Angeles, CA",1990,407,1579,350,330,147,39,31,13,21,18,20,11,18
14000US06037502602,"Census Tract 5026.02, Los Angeles, CA",1161,224,972,216,91,45,26,24,0,12,44,53,28,25
14000US06037502700,"Census Tract 5027, Los Angeles, CA",1188,255,987,201,142,100,38,34,0,17,10,17,11,17
14000US06037502801,"Census Tract 5028.01, Los Angeles, CA",1760,298,1395,257,180,97,9,15,76,73,52,47,48,51
14000US06037502802,"Census Tract 5028.02, Los Angeles, CA",455,258,413,252,11,13,6,9,0,12,0,12,25,25
14000US06037502901,"Census Tract 5029.01, Los Angeles, CA",1538,245,1291,242,162,110,13,20,0,17,22,25,50,49
14000US06037502902,"Census Tract 5029.02, Los Angeles, CA",544,136,430,116,70,53,8,9,0,12,25,25,11,11
14000US06037503000,"Census Tract 5030, Los Angeles, CA",927,344,687,298,215,155,19,22,0,17,0,17,6,12
14000US06037503103,"Census Tract 5031.03, Los Angeles, CA",775,218,622,190,118,68,4,10,0,17,11,17,20,32
14000US06037503104,"Census Tract 5031.04, Los Angeles, CA",353,94,262,71,57,41,0,12,0,12,17,16,17,19
14000US06037503105,"Census Tract 5031.05, Los Angeles, CA",510,112,399,92,59,34,7,11,17,27,0,12,28,21
14000US06037503106,"Census Tract 5031.06, Los Angeles, CA",711,229,551,188,82,57,61,57,0,12,0,12,17,20
14000US06037503201,"Census Tract 5032.01, Los Angeles, CA",1020,206,836,180,66,44,25,38,0,12,0,12,93,79
14000US06037503202,"Census Tract 5032.02, Los Angeles, CA",894,284,635,219,82,65,65,98,0,17,39,50,73,57
14000US06037503301,"Census Tract 5033.01, Los Angeles, CA",935,233,751,195,142,94,14,15,10,16,0,12,18,19
14000US06037503302,"Census Tract 5033.02, Los Angeles, CA",1072,188,959,169,92,56,9,13,3,6,0,17,9,13
14000US06037503401,"Census Tract 5034.01, Los Angeles, CA",1797,350,1449,303,120,82,27,43,5,13,56,57,140,108
