Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008
"06037403901","14000US06037403901","Census Tract 4039.01","Census Tract 4039.01, Los Angeles County, California","ca","140","00","ACSSF","0005023",,,,,"06","037",,,,"403901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3279,2260,49,24,312,10,481,143,68.92,1.49,0.73,9.52,0.3,14.67,4.36
"06037403902","14000US06037403902","Census Tract 4039.02","Census Tract 4039.02, Los Angeles County, California","ca","140","00","ACSSF","0005024",,,,,"06","037",,,,"403902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5061,3618,232,74,369,0,544,224,71.49,4.58,1.46,7.29,0,10.75,4.43
"06037404000","14000US06037404000","Census Tract 4040","Census Tract 4040, Los Angeles County, California","ca","140","00","ACSSF","0005025",,,,,"06","037",,,,"404000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4733,2774,44,86,471,12,1239,107,58.61,0.93,1.82,9.95,0.25,26.18,2.26
"06037404100","14000US06037404100","Census Tract 4041","Census Tract 4041, Los Angeles County, California","ca","140","00","ACSSF","0005026",,,,,"06","037",,,,"404100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6849,2700,229,166,531,23,2736,464,39.42,3.34,2.42,7.75,0.34,39.95,6.77
"06037404201","14000US06037404201","Census Tract 4042.01","Census Tract 4042.01, Los Angeles County, California","ca","140","00","ACSSF","0005027",,,,,"06","037",,,,"404201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,1715,88,38,619,0,1089,123,46.7,2.4,1.03,16.86,0,29.66,3.35
"06037404202","14000US06037404202","Census Tract 4042.02","Census Tract 4042.02, Los Angeles County, California","ca","140","00","ACSSF","0005028",,,,,"06","037",,,,"404202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4058,2028,99,48,513,0,1107,263,49.98,2.44,1.18,12.64,0,27.28,6.48
"06037404301","14000US06037404301","Census Tract 4043.01","Census Tract 4043.01, Los Angeles County, California","ca","140","00","ACSSF","0005029",,,,,"06","037",,,,"404301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5448,2266,95,58,404,0,2321,304,41.59,1.74,1.06,7.42,0,42.6,5.58
"06037404302","14000US06037404302","Census Tract 4043.02","Census Tract 4043.02, Los Angeles County, California","ca","140","00","ACSSF","0005030",,,,,"06","037",,,,"404302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2190,763,21,0,260,0,1109,37,34.84,0.96,0,11.87,0,50.64,1.69
"06037404401","14000US06037404401","Census Tract 4044.01","Census Tract 4044.01, Los Angeles County, California","ca","140","00","ACSSF","0005031",,,,,"06","037",,,,"404401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3790,1825,60,165,130,3,1474,133,48.15,1.58,4.35,3.43,0.08,38.89,3.51
"06037404402","14000US06037404402","Census Tract 4044.02","Census Tract 4044.02, Los Angeles County, California","ca","140","00","ACSSF","0005032",,,,,"06","037",,,,"404402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4947,2033,188,57,578,23,1795,273,41.1,3.8,1.15,11.68,0.46,36.28,5.52
"06037404501","14000US06037404501","Census Tract 4045.01","Census Tract 4045.01, Los Angeles County, California","ca","140","00","ACSSF","0005033",,,,,"06","037",,,,"404501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684,929,28,0,130,0,1270,327,34.61,1.04,0,4.84,0,47.32,12.18
"06037404503","14000US06037404503","Census Tract 4045.03","Census Tract 4045.03, Los Angeles County, California","ca","140","00","ACSSF","0005034",,,,,"06","037",,,,"404503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721,1242,96,14,298,0,867,204,45.64,3.53,0.51,10.95,0,31.86,7.5
"06037404504","14000US06037404504","Census Tract 4045.04","Census Tract 4045.04, Los Angeles County, California","ca","140","00","ACSSF","0005035",,,,,"06","037",,,,"404504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4595,2030,206,164,324,0,1801,70,44.18,4.48,3.57,7.05,0,39.19,1.52
"06037404600","14000US06037404600","Census Tract 4046","Census Tract 4046, Los Angeles County, California","ca","140","00","ACSSF","0005036",,,,,"06","037",,,,"404600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1405,839,3,5,10,0,496,52,59.72,0.21,0.36,0.71,0,35.3,3.7
"06037404701","14000US06037404701","Census Tract 4047.01","Census Tract 4047.01, Los Angeles County, California","ca","140","00","ACSSF","0005037",,,,,"06","037",,,,"404701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5650,1949,8,120,1284,0,1903,386,34.5,0.14,2.12,22.73,0,33.68,6.83
"06037404702","14000US06037404702","Census Tract 4047.02","Census Tract 4047.02, Los Angeles County, California","ca","140","00","ACSSF","0005038",,,,,"06","037",,,,"404702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5812,2721,266,0,1280,0,1105,440,46.82,4.58,0,22.02,0,19.01,7.57
"06037404703","14000US06037404703","Census Tract 4047.03","Census Tract 4047.03, Los Angeles County, California","ca","140","00","ACSSF","0005039",,,,,"06","037",,,,"404703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3154,1495,71,18,428,0,1049,93,47.4,2.25,0.57,13.57,0,33.26,2.95
"06037404801","14000US06037404801","Census Tract 4048.01","Census Tract 4048.01, Los Angeles County, California","ca","140","00","ACSSF","0005040",,,,,"06","037",,,,"404801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8226,2898,206,5,1804,0,2897,416,35.23,2.5,0.06,21.93,0,35.22,5.06
"06037404802","14000US06037404802","Census Tract 4048.02","Census Tract 4048.02, Los Angeles County, California","ca","140","00","ACSSF","0005041",,,,,"06","037",,,,"404802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4768,1923,324,136,1205,282,724,174,40.33,6.8,2.85,25.27,5.91,15.18,3.65
"06037404803","14000US06037404803","Census Tract 4048.03","Census Tract 4048.03, Los Angeles County, California","ca","140","00","ACSSF","0005042",,,,,"06","037",,,,"404803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787,773,0,0,237,4,766,7,43.26,0,0,13.26,0.22,42.87,0.39
"06037404901","14000US06037404901","Census Tract 4049.01","Census Tract 4049.01, Los Angeles County, California","ca","140","00","ACSSF","0005043",,,,,"06","037",,,,"404901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5722,2432,193,197,1188,0,1237,475,42.5,3.37,3.44,20.76,0,21.62,8.3
"06037404902","14000US06037404902","Census Tract 4049.02","Census Tract 4049.02, Los Angeles County, California","ca","140","00","ACSSF","0005044",,,,,"06","037",,,,"404902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4153,1458,0,23,1048,0,1341,283,35.11,0,0.55,25.23,0,32.29,6.81
"06037404903","14000US06037404903","Census Tract 4049.03","Census Tract 4049.03, Los Angeles County, California","ca","140","00","ACSSF","0005045",,,,,"06","037",,,,"404903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2659,1057,7,87,689,0,585,234,39.75,0.26,3.27,25.91,0,22,8.8
"06037405001","14000US06037405001","Census Tract 4050.01","Census Tract 4050.01, Los Angeles County, California","ca","140","00","ACSSF","0005046",,,,,"06","037",,,,"405001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6116,2629,48,48,733,0,2453,205,42.99,0.78,0.78,11.98,0,40.11,3.35
"06037405002","14000US06037405002","Census Tract 4050.02","Census Tract 4050.02, Los Angeles County, California","ca","140","00","ACSSF","0005047",,,,,"06","037",,,,"405002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3089,681,16,83,456,0,1655,198,22.05,0.52,2.69,14.76,0,53.58,6.41
"06037405101","14000US06037405101","Census Tract 4051.01","Census Tract 4051.01, Los Angeles County, California","ca","140","00","ACSSF","0005048",,,,,"06","037",,,,"405101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5748,1573,44,198,1033,0,2298,602,27.37,0.77,3.44,17.97,0,39.98,10.47
"06037405102","14000US06037405102","Census Tract 4051.02","Census Tract 4051.02, Los Angeles County, California","ca","140","00","ACSSF","0005049",,,,,"06","037",,,,"405102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4559,1590,106,13,1040,0,1697,113,34.88,2.33,0.29,22.81,0,37.22,2.48
"06037405201","14000US06037405201","Census Tract 4052.01","Census Tract 4052.01, Los Angeles County, California","ca","140","00","ACSSF","0005050",,,,,"06","037",,,,"405201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4957,1772,207,92,811,0,2003,72,35.75,4.18,1.86,16.36,0,40.41,1.45
"06037405202","14000US06037405202","Census Tract 4052.02","Census Tract 4052.02, Los Angeles County, California","ca","140","00","ACSSF","0005051",,,,,"06","037",,,,"405202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4833,1993,141,36,580,228,1706,149,41.24,2.92,0.74,12,4.72,35.3,3.08
"06037405203","14000US06037405203","Census Tract 4052.03","Census Tract 4052.03, Los Angeles County, California","ca","140","00","ACSSF","0005052",,,,,"06","037",,,,"405203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3668,1378,57,4,602,0,1550,77,37.57,1.55,0.11,16.41,0,42.26,2.1
"06037405301","14000US06037405301","Census Tract 4053.01","Census Tract 4053.01, Los Angeles County, California","ca","140","00","ACSSF","0005053",,,,,"06","037",,,,"405301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3501,1029,113,47,540,7,1527,238,29.39,3.23,1.34,15.42,0.2,43.62,6.8
"06037405302","14000US06037405302","Census Tract 4053.02","Census Tract 4053.02, Los Angeles County, California","ca","140","00","ACSSF","0005054",,,,,"06","037",,,,"405302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5689,1896,79,48,968,0,2530,168,33.33,1.39,0.84,17.02,0,44.47,2.95
"06037405400","14000US06037405400","Census Tract 4054","Census Tract 4054, Los Angeles County, California","ca","140","00","ACSSF","0005055",,,,,"06","037",,,,"405400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4899,2334,46,0,445,33,1525,516,47.64,0.94,0,9.08,0.67,31.13,10.53
"06037405500","14000US06037405500","Census Tract 4055","Census Tract 4055, Los Angeles County, California","ca","140","00","ACSSF","0005056",,,,,"06","037",,,,"405500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6689,3203,166,29,1484,12,1503,292,47.88,2.48,0.43,22.19,0.18,22.47,4.37
"06037405600","14000US06037405600","Census Tract 4056","Census Tract 4056, Los Angeles County, California","ca","140","00","ACSSF","0005057",,,,,"06","037",,,,"405600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5724,2667,124,0,1138,0,1521,274,46.59,2.17,0,19.88,0,26.57,4.79
"06037405701","14000US06037405701","Census Tract 4057.01","Census Tract 4057.01, Los Angeles County, California","ca","140","00","ACSSF","0005058",,,,,"06","037",,,,"405701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4103,2360,0,14,393,0,1262,74,57.52,0,0.34,9.58,0,30.76,1.8
"06037405702","14000US06037405702","Census Tract 4057.02","Census Tract 4057.02, Los Angeles County, California","ca","140","00","ACSSF","0005059",,,,,"06","037",,,,"405702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5058,1972,474,0,947,0,1401,264,38.99,9.37,0,18.72,0,27.7,5.22
"06037405800","14000US06037405800","Census Tract 4058","Census Tract 4058, Los Angeles County, California","ca","140","00","ACSSF","0005060",,,,,"06","037",,,,"405800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5882,2982,75,0,923,0,1323,579,50.7,1.28,0,15.69,0,22.49,9.84
"06037405900","14000US06037405900","Census Tract 4059","Census Tract 4059, Los Angeles County, California","ca","140","00","ACSSF","0005061",,,,,"06","037",,,,"405900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4027,1879,140,71,494,0,1251,192,46.66,3.48,1.76,12.27,0,31.07,4.77
"06037406000","14000US06037406000","Census Tract 4060","Census Tract 4060, Los Angeles County, California","ca","140","00","ACSSF","0005062",,,,,"06","037",,,,"406000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5188,3073,93,0,442,0,1245,335,59.23,1.79,0,8.52,0,24,6.46
"06037406101","14000US06037406101","Census Tract 4061.01","Census Tract 4061.01, Los Angeles County, California","ca","140","00","ACSSF","0005063",,,,,"06","037",,,,"406101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3110,1625,213,73,264,0,835,100,52.25,6.85,2.35,8.49,0,26.85,3.22
"06037406102","14000US06037406102","Census Tract 4061.02","Census Tract 4061.02, Los Angeles County, California","ca","140","00","ACSSF","0005064",,,,,"06","037",,,,"406102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5946,3112,223,200,561,0,1335,515,52.34,3.75,3.36,9.43,0,22.45,8.66
"06037406200","14000US06037406200","Census Tract 4062","Census Tract 4062, Los Angeles County, California","ca","140","00","ACSSF","0005065",,,,,"06","037",,,,"406200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5860,2387,322,14,1147,0,1773,217,40.73,5.49,0.24,19.57,0,30.26,3.7
"06037406300","14000US06037406300","Census Tract 4063","Census Tract 4063, Los Angeles County, California","ca","140","00","ACSSF","0005066",,,,,"06","037",,,,"406300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5842,1661,185,0,2332,9,1406,249,28.43,3.17,0,39.92,0.15,24.07,4.26
"06037406402","14000US06037406402","Census Tract 4064.02","Census Tract 4064.02, Los Angeles County, California","ca","140","00","ACSSF","0005067",,,,,"06","037",,,,"406402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289,1272,25,0,147,0,618,227,55.57,1.09,0,6.42,0,27,9.92
"06037406411","14000US06037406411","Census Tract 4064.11","Census Tract 4064.11, Los Angeles County, California","ca","140","00","ACSSF","0005068",,,,,"06","037",,,,"406411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2231,1109,57,3,380,0,606,76,49.71,2.55,0.13,17.03,0,27.16,3.41
"06037406412","14000US06037406412","Census Tract 4064.12","Census Tract 4064.12, Los Angeles County, California","ca","140","00","ACSSF","0005069",,,,,"06","037",,,,"406412",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479,1113,37,49,611,0,590,79,44.9,1.49,1.98,24.65,0,23.8,3.19
"06037406500","14000US06037406500","Census Tract 4065","Census Tract 4065, Los Angeles County, California","ca","140","00","ACSSF","0005070",,,,,"06","037",,,,"406500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6376,2376,277,43,1338,0,1715,627,37.26,4.34,0.67,20.98,0,26.9,9.83
"06037406601","14000US06037406601","Census Tract 4066.01","Census Tract 4066.01, Los Angeles County, California","ca","140","00","ACSSF","0005071",,,,,"06","037",,,,"406601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5676,2827,404,69,954,0,1286,136,49.81,7.12,1.22,16.81,0,22.66,2.4
"06037406602","14000US06037406602","Census Tract 4066.02","Census Tract 4066.02, Los Angeles County, California","ca","140","00","ACSSF","0005072",,,,,"06","037",,,,"406602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5423,1858,81,28,1355,0,2036,65,34.26,1.49,0.52,24.99,0,37.54,1.2
"06037406701","14000US06037406701","Census Tract 4067.01","Census Tract 4067.01, Los Angeles County, California","ca","140","00","ACSSF","0005073",,,,,"06","037",,,,"406701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3105,1004,162,0,807,1,916,215,32.33,5.22,0,25.99,0.03,29.5,6.92
"06037406702","14000US06037406702","Census Tract 4067.02","Census Tract 4067.02, Los Angeles County, California","ca","140","00","ACSSF","0005074",,,,,"06","037",,,,"406702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5977,2451,232,23,1387,92,1482,310,41.01,3.88,0.38,23.21,1.54,24.8,5.19
"06037406800","14000US06037406800","Census Tract 4068","Census Tract 4068, Los Angeles County, California","ca","140","00","ACSSF","0005075",,,,,"06","037",,,,"406800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4661,1307,70,51,1366,47,1629,191,28.04,1.5,1.09,29.31,1.01,34.95,4.1
"06037406901","14000US06037406901","Census Tract 4069.01","Census Tract 4069.01, Los Angeles County, California","ca","140","00","ACSSF","0005076",,,,,"06","037",,,,"406901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4763,1819,187,8,669,0,1761,319,38.19,3.93,0.17,14.05,0,36.97,6.7
"06037406902","14000US06037406902","Census Tract 4069.02","Census Tract 4069.02, Los Angeles County, California","ca","140","00","ACSSF","0005077",,,,,"06","037",,,,"406902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3663,1364,108,42,525,146,1222,256,37.24,2.95,1.15,14.33,3.99,33.36,6.99
"06037407001","14000US06037407001","Census Tract 4070.01","Census Tract 4070.01, Los Angeles County, California","ca","140","00","ACSSF","0005078",,,,,"06","037",,,,"407001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6424,2534,29,0,564,0,3053,244,39.45,0.45,0,8.78,0,47.52,3.8
"06037407002","14000US06037407002","Census Tract 4070.02","Census Tract 4070.02, Los Angeles County, California","ca","140","00","ACSSF","0005079",,,,,"06","037",,,,"407002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606,1361,43,0,368,5,1743,86,37.74,1.19,0,10.21,0.14,48.34,2.38
"06037407101","14000US06037407101","Census Tract 4071.01","Census Tract 4071.01, Los Angeles County, California","ca","140","00","ACSSF","0005080",,,,,"06","037",,,,"407101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4943,2155,55,56,399,0,2260,18,43.6,1.11,1.13,8.07,0,45.72,0.36
"06037407102","14000US06037407102","Census Tract 4071.02","Census Tract 4071.02, Los Angeles County, California","ca","140","00","ACSSF","0005081",,,,,"06","037",,,,"407102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5687,1478,109,135,836,0,2778,351,25.99,1.92,2.37,14.7,0,48.85,6.17
"06037407200","14000US06037407200","Census Tract 4072","Census Tract 4072, Los Angeles County, California","ca","140","00","ACSSF","0005082",,,,,"06","037",,,,"407200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7273,2654,52,12,640,0,3857,58,36.49,0.71,0.16,8.8,0,53.03,0.8
"06037407301","14000US06037407301","Census Tract 4073.01","Census Tract 4073.01, Los Angeles County, California","ca","140","00","ACSSF","0005083",,,,,"06","037",,,,"407301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4941,1620,209,58,582,4,2427,41,32.79,4.23,1.17,11.78,0.08,49.12,0.83
"06037407302","14000US06037407302","Census Tract 4073.02","Census Tract 4073.02, Los Angeles County, California","ca","140","00","ACSSF","0005084",,,,,"06","037",,,,"407302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3609,1408,82,35,351,6,1663,64,39.01,2.27,0.97,9.73,0.17,46.08,1.77
"06037407400","14000US06037407400","Census Tract 4074","Census Tract 4074, Los Angeles County, California","ca","140","00","ACSSF","0005085",,,,,"06","037",,,,"407400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944,688,102,0,719,14,332,89,35.39,5.25,0,36.99,0.72,17.08,4.58
"06037407501","14000US06037407501","Census Tract 4075.01","Census Tract 4075.01, Los Angeles County, California","ca","140","00","ACSSF","0005086",,,,,"06","037",,,,"407501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4570,1607,88,102,700,28,2006,39,35.16,1.93,2.23,15.32,0.61,43.89,0.85
"06037407502","14000US06037407502","Census Tract 4075.02","Census Tract 4075.02, Los Angeles County, California","ca","140","00","ACSSF","0005087",,,,,"06","037",,,,"407502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4127,1913,46,0,302,0,1796,70,46.35,1.11,0,7.32,0,43.52,1.7
"06037407601","14000US06037407601","Census Tract 4076.01","Census Tract 4076.01, Los Angeles County, California","ca","140","00","ACSSF","0005088",,,,,"06","037",,,,"407601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4257,1589,80,0,302,21,2256,9,37.33,1.88,0,7.09,0.49,53,0.21
"06037407602","14000US06037407602","Census Tract 4076.02","Census Tract 4076.02, Los Angeles County, California","ca","140","00","ACSSF","0005089",,,,,"06","037",,,,"407602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980,1472,52,17,442,64,1773,160,36.98,1.31,0.43,11.11,1.61,44.55,4.02
"06037407701","14000US06037407701","Census Tract 4077.01","Census Tract 4077.01, Los Angeles County, California","ca","140","00","ACSSF","0005090",,,,,"06","037",,,,"407701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4971,1448,73,0,582,38,2783,47,29.13,1.47,0,11.71,0.76,55.98,0.95
"06037407702","14000US06037407702","Census Tract 4077.02","Census Tract 4077.02, Los Angeles County, California","ca","140","00","ACSSF","0005091",,,,,"06","037",,,,"407702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6920,2943,40,159,1058,0,2551,169,42.53,0.58,2.3,15.29,0,36.86,2.44
"06037407801","14000US06037407801","Census Tract 4078.01","Census Tract 4078.01, Los Angeles County, California","ca","140","00","ACSSF","0005092",,,,,"06","037",,,,"407801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5976,2234,34,8,1410,0,2188,102,37.38,0.57,0.13,23.59,0,36.61,1.71
"06037407802","14000US06037407802","Census Tract 4078.02","Census Tract 4078.02, Los Angeles County, California","ca","140","00","ACSSF","0005093",,,,,"06","037",,,,"407802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3596,1666,64,51,540,48,1137,90,46.33,1.78,1.42,15.02,1.33,31.62,2.5
"06037407900","14000US06037407900","Census Tract 4079","Census Tract 4079, Los Angeles County, California","ca","140","00","ACSSF","0005094",,,,,"06","037",,,,"407900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6671,2340,212,33,1541,19,2391,135,35.08,3.18,0.49,23.1,0.28,35.84,2.02
"06037408003","14000US06037408003","Census Tract 4080.03","Census Tract 4080.03, Los Angeles County, California","ca","140","00","ACSSF","0005095",,,,,"06","037",,,,"408003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642,1399,296,30,1385,0,1229,303,30.14,6.38,0.65,29.84,0,26.48,6.53
"06037408004","14000US06037408004","Census Tract 4080.04","Census Tract 4080.04, Los Angeles County, California","ca","140","00","ACSSF","0005096",,,,,"06","037",,,,"408004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486,786,170,0,967,0,533,30,31.62,6.84,0,38.9,0,21.44,1.21
"06037408005","14000US06037408005","Census Tract 4080.05","Census Tract 4080.05, Los Angeles County, California","ca","140","00","ACSSF","0005097",,,,,"06","037",,,,"408005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5110,1970,182,28,2060,0,683,187,38.55,3.56,0.55,40.31,0,13.37,3.66
"06037408006","14000US06037408006","Census Tract 4080.06","Census Tract 4080.06, Los Angeles County, California","ca","140","00","ACSSF","0005098",,,,,"06","037",,,,"408006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3452,552,189,0,1975,13,630,93,15.99,5.48,0,57.21,0.38,18.25,2.69
"06037408133","14000US06037408133","Census Tract 4081.33","Census Tract 4081.33, Los Angeles County, California","ca","140","00","ACSSF","0005099",,,,,"06","037",,,,"408133",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5502,1480,204,11,1977,0,1750,80,26.9,3.71,0.2,35.93,0,31.81,1.45
"06037408134","14000US06037408134","Census Tract 4081.34","Census Tract 4081.34, Los Angeles County, California","ca","140","00","ACSSF","0005100",,,,,"06","037",,,,"408134",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2783,498,262,0,1458,0,442,123,17.89,9.41,0,52.39,0,15.88,4.42
"06037408135","14000US06037408135","Census Tract 4081.35","Census Tract 4081.35, Los Angeles County, California","ca","140","00","ACSSF","0005101",,,,,"06","037",,,,"408135",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3948,769,133,1,1851,0,836,358,19.48,3.37,0.03,46.88,0,21.18,9.07
"06037408136","14000US06037408136","Census Tract 4081.36","Census Tract 4081.36, Los Angeles County, California","ca","140","00","ACSSF","0005102",,,,,"06","037",,,,"408136",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3745,1115,175,123,1449,0,734,149,29.77,4.67,3.28,38.69,0,19.6,3.98
"06037408137","14000US06037408137","Census Tract 4081.37","Census Tract 4081.37, Los Angeles County, California","ca","140","00","ACSSF","0005103",,,,,"06","037",,,,"408137",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4291,1448,407,0,1459,39,786,152,33.75,9.48,0,34,0.91,18.32,3.54
"06037408138","14000US06037408138","Census Tract 4081.38","Census Tract 4081.38, Los Angeles County, California","ca","140","00","ACSSF","0005104",,,,,"06","037",,,,"408138",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5558,1927,98,27,291,0,3034,181,34.67,1.76,0.49,5.24,0,54.59,3.26
"06037408139","14000US06037408139","Census Tract 4081.39","Census Tract 4081.39, Los Angeles County, California","ca","140","00","ACSSF","0005105",,,,,"06","037",,,,"408139",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4404,1771,11,34,115,0,2452,21,40.21,0.25,0.77,2.61,0,55.68,0.48
