Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A14007_001,SE_A14007_002,SE_A14007_003,SE_A14007_004,SE_A14007_005,SE_A14007_006,SE_A14007_007,SE_A14007_008,SE_A14007_009,SE_A14007_010
"06037481711","14000US06037481711","Census Tract 4817.11","Census Tract 4817.11, Los Angeles County, California","ca","140","00","ACSSF","0005297",,,,,"06","037",,,,"481711",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37328,57232,,,36031,,,,52422,
"06037481712","14000US06037481712","Census Tract 4817.12","Census Tract 4817.12, Los Angeles County, California","ca","140","00","ACSSF","0005298",,,,,"06","037",,,,"481712",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50144,68958,,,49138,,45700,,60938,
"06037481713","14000US06037481713","Census Tract 4817.13","Census Tract 4817.13, Los Angeles County, California","ca","140","00","ACSSF","0005299",,,,,"06","037",,,,"481713",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56792,,,,56500,,55234,,55341,250001
"06037481714","14000US06037481714","Census Tract 4817.14","Census Tract 4817.14, Los Angeles County, California","ca","140","00","ACSSF","0005300",,,,,"06","037",,,,"481714",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41512,39375,,,41599,,,,35750,53333
"06037481800","14000US06037481800","Census Tract 4818","Census Tract 4818, Los Angeles County, California","ca","140","00","ACSSF","0005301",,,,,"06","037",,,,"481800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86136,85156,,,90066,,,,83958,85313
"06037481901","14000US06037481901","Census Tract 4819.01","Census Tract 4819.01, Los Angeles County, California","ca","140","00","ACSSF","0005302",,,,,"06","037",,,,"481901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84792,83958,,,69722,,96917,,85114,87344
"06037481902","14000US06037481902","Census Tract 4819.02","Census Tract 4819.02, Los Angeles County, California","ca","140","00","ACSSF","0005303",,,,,"06","037",,,,"481902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62903,60417,,,62031,,63097,,64915,49167
"06037482001","14000US06037482001","Census Tract 4820.01","Census Tract 4820.01, Los Angeles County, California","ca","140","00","ACSSF","0005304",,,,,"06","037",,,,"482001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89531,72083,,,111375,,,28846,113125,
"06037482002","14000US06037482002","Census Tract 4820.02","Census Tract 4820.02, Los Angeles County, California","ca","140","00","ACSSF","0005305",,,,,"06","037",,,,"482002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59779,85042,,,70045,,54107,,53839,
"06037482101","14000US06037482101","Census Tract 4821.01","Census Tract 4821.01, Los Angeles County, California","ca","140","00","ACSSF","0005306",,,,,"06","037",,,,"482101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58255,52216,,,58245,,54375,,54213,
"06037482102","14000US06037482102","Census Tract 4821.02","Census Tract 4821.02, Los Angeles County, California","ca","140","00","ACSSF","0005307",,,,,"06","037",,,,"482102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74297,79167,,,76875,,63750,94688,72991,78750
"06037482201","14000US06037482201","Census Tract 4822.01","Census Tract 4822.01, Los Angeles County, California","ca","140","00","ACSSF","0005308",,,,,"06","037",,,,"482201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42202,82917,,,36139,,55170,,55682,
"06037482202","14000US06037482202","Census Tract 4822.02","Census Tract 4822.02, Los Angeles County, California","ca","140","00","ACSSF","0005309",,,,,"06","037",,,,"482202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50407,51923,,,47701,,120321,,72400,63864
"06037482301","14000US06037482301","Census Tract 4823.01","Census Tract 4823.01, Los Angeles County, California","ca","140","00","ACSSF","0005310",,,,,"06","037",,,,"482301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40583,101071,,,36981,,45500,,47100,103203
"06037482303","14000US06037482303","Census Tract 4823.03","Census Tract 4823.03, Los Angeles County, California","ca","140","00","ACSSF","0005311",,,,,"06","037",,,,"482303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48233,38563,,,49830,,50924,,48750,38147
"06037482304","14000US06037482304","Census Tract 4823.04","Census Tract 4823.04, Los Angeles County, California","ca","140","00","ACSSF","0005312",,,,,"06","037",,,,"482304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32287,33831,,,29398,,32219,,33508,
"06037482401","14000US06037482401","Census Tract 4824.01","Census Tract 4824.01, Los Angeles County, California","ca","140","00","ACSSF","0005313",,,,,"06","037",,,,"482401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52407,50500,,,52760,,54500,,54500,50250
"06037482402","14000US06037482402","Census Tract 4824.02","Census Tract 4824.02, Los Angeles County, California","ca","140","00","ACSSF","0005314",,,,,"06","037",,,,"482402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52622,80550,,,63897,,41435,,43380,
"06037482502","14000US06037482502","Census Tract 4825.02","Census Tract 4825.02, Los Angeles County, California","ca","140","00","ACSSF","0005315",,,,,"06","037",,,,"482502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48448,49000,,,44219,,63661,,62727,
"06037482503","14000US06037482503","Census Tract 4825.03","Census Tract 4825.03, Los Angeles County, California","ca","140","00","ACSSF","0005316",,,,,"06","037",,,,"482503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57121,56667,,93125,47361,,64444,,70885,
"06037482521","14000US06037482521","Census Tract 4825.21","Census Tract 4825.21, Los Angeles County, California","ca","140","00","ACSSF","0005317",,,,,"06","037",,,,"482521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59727,76324,,,50208,,84306,69750,75294,83798
"06037482522","14000US06037482522","Census Tract 4825.22","Census Tract 4825.22, Los Angeles County, California","ca","140","00","ACSSF","0005318",,,,,"06","037",,,,"482522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67857,75556,,,64706,,75833,53720,59853,143580
"06037482600","14000US06037482600","Census Tract 4826","Census Tract 4826, Los Angeles County, California","ca","140","00","ACSSF","0005319",,,,,"06","037",,,,"482600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69063,62266,,,87583,,,,,62885
"06037482701","14000US06037482701","Census Tract 4827.01","Census Tract 4827.01, Los Angeles County, California","ca","140","00","ACSSF","0005320",,,,,"06","037",,,,"482701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68125,68750,,,88047,,62198,,65142,
"06037482702","14000US06037482702","Census Tract 4827.02","Census Tract 4827.02, Los Angeles County, California","ca","140","00","ACSSF","0005321",,,,,"06","037",,,,"482702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75119,87813,,,68750,,,,71250,102875
"06037482800","14000US06037482800","Census Tract 4828","Census Tract 4828, Los Angeles County, California","ca","140","00","ACSSF","0005322",,,,,"06","037",,,,"482800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64567,65481,,,82206,,47218,39500,47433,54286
"06037500100","14000US06037500100","Census Tract 5001","Census Tract 5001, Los Angeles County, California","ca","140","00","ACSSF","0005323",,,,,"06","037",,,,"500100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114632,105865,,,151875,,,,158750,90909
"06037500201","14000US06037500201","Census Tract 5002.01","Census Tract 5002.01, Los Angeles County, California","ca","140","00","ACSSF","0005324",,,,,"06","037",,,,"500201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119653,112106,,,184219,,133262,,133415,106379
"06037500202","14000US06037500202","Census Tract 5002.02","Census Tract 5002.02, Los Angeles County, California","ca","140","00","ACSSF","0005325",,,,,"06","037",,,,"500202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135811,154926,,,114097,,90078,135978,102031,157750
"06037500300","14000US06037500300","Census Tract 5003","Census Tract 5003, Los Angeles County, California","ca","140","00","ACSSF","0005326",,,,,"06","037",,,,"500300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99330,90833,,,123750,,,,105536,51181
"06037500402","14000US06037500402","Census Tract 5004.02","Census Tract 5004.02, Los Angeles County, California","ca","140","00","ACSSF","0005327",,,,,"06","037",,,,"500402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43906,51786,,,,,41000,78352,44375,
"06037500403","14000US06037500403","Census Tract 5004.03","Census Tract 5004.03, Los Angeles County, California","ca","140","00","ACSSF","0005328",,,,,"06","037",,,,"500403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80949,68661,,,118125,,89632,,81297,
"06037500404","14000US06037500404","Census Tract 5004.04","Census Tract 5004.04, Los Angeles County, California","ca","140","00","ACSSF","0005329",,,,,"06","037",,,,"500404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75179,68352,96429,,112550,,80508,93295,78053,42604
"06037500500","14000US06037500500","Census Tract 5005","Census Tract 5005, Los Angeles County, California","ca","140","00","ACSSF","0005330",,,,,"06","037",,,,"500500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50592,50250,,,,,60444,47750,54500,47813
"06037500600","14000US06037500600","Census Tract 5006","Census Tract 5006, Los Angeles County, California","ca","140","00","ACSSF","0005331",,,,,"06","037",,,,"500600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59375,53192,,,91071,,72273,,60000,
"06037500700","14000US06037500700","Census Tract 5007","Census Tract 5007, Los Angeles County, California","ca","140","00","ACSSF","0005332",,,,,"06","037",,,,"500700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76188,73049,,,,,91786,,81550,60769
"06037500800","14000US06037500800","Census Tract 5008","Census Tract 5008, Los Angeles County, California","ca","140","00","ACSSF","0005333",,,,,"06","037",,,,"500800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67014,67442,113000,51667,,,61364,108929,65145,93333
"06037500900","14000US06037500900","Census Tract 5009","Census Tract 5009, Los Angeles County, California","ca","140","00","ACSSF","0005334",,,,,"06","037",,,,"500900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60486,47500,,,58036,,68821,,63526,
"06037501001","14000US06037501001","Census Tract 5010.01","Census Tract 5010.01, Los Angeles County, California","ca","140","00","ACSSF","0005335",,,,,"06","037",,,,"501001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75230,83382,,124250,,,54676,,67279,84792
"06037501002","14000US06037501002","Census Tract 5010.02","Census Tract 5010.02, Los Angeles County, California","ca","140","00","ACSSF","0005336",,,,,"06","037",,,,"501002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92609,89000,,,,,98063,175250,98462,72969
"06037501200","14000US06037501200","Census Tract 5012","Census Tract 5012, Los Angeles County, California","ca","140","00","ACSSF","0005337",,,,,"06","037",,,,"501200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97582,88804,,,125536,,105278,45972,99527,82206
"06037501300","14000US06037501300","Census Tract 5013","Census Tract 5013, Los Angeles County, California","ca","140","00","ACSSF","0005338",,,,,"06","037",,,,"501300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73068,74489,,,150417,,71425,83947,77092,52576
"06037501400","14000US06037501400","Census Tract 5014","Census Tract 5014, Los Angeles County, California","ca","140","00","ACSSF","0005339",,,,,"06","037",,,,"501400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44417,55417,73500,,,,41071,,45250,
"06037501501","14000US06037501501","Census Tract 5015.01","Census Tract 5015.01, Los Angeles County, California","ca","140","00","ACSSF","0005340",,,,,"06","037",,,,"501501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104074,103333,,,93393,,,107438,111071,97813
"06037501503","14000US06037501503","Census Tract 5015.03","Census Tract 5015.03, Los Angeles County, California","ca","140","00","ACSSF","0005341",,,,,"06","037",,,,"501503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66500,70000,,41563,,,61875,,57798,75057
"06037501504","14000US06037501504","Census Tract 5015.04","Census Tract 5015.04, Los Angeles County, California","ca","140","00","ACSSF","0005342",,,,,"06","037",,,,"501504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35444,49375,,,18750,,29839,,35375,51648
"06037501600","14000US06037501600","Census Tract 5016","Census Tract 5016, Los Angeles County, California","ca","140","00","ACSSF","0005343",,,,,"06","037",,,,"501600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112656,143205,,,,,66346,,90548,143686
"06037501700","14000US06037501700","Census Tract 5017","Census Tract 5017, Los Angeles County, California","ca","140","00","ACSSF","0005344",,,,,"06","037",,,,"501700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94153,100893,,,,,66587,,97614,81528
"06037501802","14000US06037501802","Census Tract 5018.02","Census Tract 5018.02, Los Angeles County, California","ca","140","00","ACSSF","0005345",,,,,"06","037",,,,"501802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75428,77361,2499,,,,61985,142750,74224,78400
"06037501803","14000US06037501803","Census Tract 5018.03","Census Tract 5018.03, Los Angeles County, California","ca","140","00","ACSSF","0005346",,,,,"06","037",,,,"501803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33594,31081,48167,,,,35592,,37241,23832
"06037501804","14000US06037501804","Census Tract 5018.04","Census Tract 5018.04, Los Angeles County, California","ca","140","00","ACSSF","0005347",,,,,"06","037",,,,"501804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49129,51250,,,,,42639,53438,49821,46528
"06037501900","14000US06037501900","Census Tract 5019","Census Tract 5019, Los Angeles County, California","ca","140","00","ACSSF","0005348",,,,,"06","037",,,,"501900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94271,102552,26023,,53843,,110335,,104833,69911
"06037502003","14000US06037502003","Census Tract 5020.03","Census Tract 5020.03, Los Angeles County, California","ca","140","00","ACSSF","0005349",,,,,"06","037",,,,"502003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68631,73000,,,,,66250,22000,69097,61833
"06037502004","14000US06037502004","Census Tract 5020.04","Census Tract 5020.04, Los Angeles County, California","ca","140","00","ACSSF","0005350",,,,,"06","037",,,,"502004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62656,63250,,,,,62344,85313,63385,45804
"06037502005","14000US06037502005","Census Tract 5020.05","Census Tract 5020.05, Los Angeles County, California","ca","140","00","ACSSF","0005351",,,,,"06","037",,,,"502005",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54897,45694,,,,,62755,92750,63836,31829
"06037502100","14000US06037502100","Census Tract 5021","Census Tract 5021, Los Angeles County, California","ca","140","00","ACSSF","0005352",,,,,"06","037",,,,"502100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61414,70208,,,,,61379,,60948,61806
"06037502200","14000US06037502200","Census Tract 5022","Census Tract 5022, Los Angeles County, California","ca","140","00","ACSSF","0005353",,,,,"06","037",,,,"502200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64554,67802,,56005,,,65417,,68846,38421
"06037502301","14000US06037502301","Census Tract 5023.01","Census Tract 5023.01, Los Angeles County, California","ca","140","00","ACSSF","0005354",,,,,"06","037",,,,"502301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70990,57045,,,,,88359,250001,71042,63472
"06037502302","14000US06037502302","Census Tract 5023.02","Census Tract 5023.02, Los Angeles County, California","ca","140","00","ACSSF","0005355",,,,,"06","037",,,,"502302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52308,50769,,,,,57880,,53958,39250
"06037502401","14000US06037502401","Census Tract 5024.01","Census Tract 5024.01, Los Angeles County, California","ca","140","00","ACSSF","0005356",,,,,"06","037",,,,"502401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66793,65179,,,231250,,67534,,65109,111071
"06037502402","14000US06037502402","Census Tract 5024.02","Census Tract 5024.02, Los Angeles County, California","ca","140","00","ACSSF","0005357",,,,,"06","037",,,,"502402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80060,77885,,,,,84539,,81042,79615
"06037502500","14000US06037502500","Census Tract 5025","Census Tract 5025, Los Angeles County, California","ca","140","00","ACSSF","0005358",,,,,"06","037",,,,"502500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48542,54306,,,,,33571,,45132,
"06037502601","14000US06037502601","Census Tract 5026.01","Census Tract 5026.01, Los Angeles County, California","ca","140","00","ACSSF","0005359",,,,,"06","037",,,,"502601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76800,74018,,,190568,,83100,80833,76000,91375
"06037502602","14000US06037502602","Census Tract 5026.02","Census Tract 5026.02, Los Angeles County, California","ca","140","00","ACSSF","0005360",,,,,"06","037",,,,"502602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49391,55943,,,23750,,48500,48882,56310,37262
"06037502700","14000US06037502700","Census Tract 5027","Census Tract 5027, Los Angeles County, California","ca","140","00","ACSSF","0005361",,,,,"06","037",,,,"502700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73641,59028,,,59412,,89155,83875,74348,
"06037502801","14000US06037502801","Census Tract 5028.01","Census Tract 5028.01, Los Angeles County, California","ca","140","00","ACSSF","0005362",,,,,"06","037",,,,"502801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79083,80000,,,,,75938,,83906,58269
"06037502802","14000US06037502802","Census Tract 5028.02","Census Tract 5028.02, Los Angeles County, California","ca","140","00","ACSSF","0005363",,,,,"06","037",,,,"502802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34907,30438,52600,,74242,,,,26513,32569
"06037502901","14000US06037502901","Census Tract 5029.01","Census Tract 5029.01, Los Angeles County, California","ca","140","00","ACSSF","0005364",,,,,"06","037",,,,"502901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86602,90694,,,,,86328,,87227,92833
"06037502902","14000US06037502902","Census Tract 5029.02","Census Tract 5029.02, Los Angeles County, California","ca","140","00","ACSSF","0005365",,,,,"06","037",,,,"502902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52557,57750,,,,,46333,106000,50893,54250
"06037503000","14000US06037503000","Census Tract 5030","Census Tract 5030, Los Angeles County, California","ca","140","00","ACSSF","0005366",,,,,"06","037",,,,"503000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55035,52351,,,93594,,49167,,50000,80602
"06037503103","14000US06037503103","Census Tract 5031.03","Census Tract 5031.03, Los Angeles County, California","ca","140","00","ACSSF","0005367",,,,,"06","037",,,,"503103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75185,73750,,,206250,,75087,,75340,67308
"06037503104","14000US06037503104","Census Tract 5031.04","Census Tract 5031.04, Los Angeles County, California","ca","140","00","ACSSF","0005368",,,,,"06","037",,,,"503104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57143,58333,,,145268,,50486,,55473,59063
"06037503105","14000US06037503105","Census Tract 5031.05","Census Tract 5031.05, Los Angeles County, California","ca","140","00","ACSSF","0005369",,,,,"06","037",,,,"503105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66758,60761,,,83750,,69338,,66204,67500
"06037503106","14000US06037503106","Census Tract 5031.06","Census Tract 5031.06, Los Angeles County, California","ca","140","00","ACSSF","0005370",,,,,"06","037",,,,"503106",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67031,47917,,,,,87784,,78009,42969
"06037503201","14000US06037503201","Census Tract 5032.01","Census Tract 5032.01, Los Angeles County, California","ca","140","00","ACSSF","0005371",,,,,"06","037",,,,"503201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95574,89474,143047,,150385,,103594,64453,95769,85000
"06037503202","14000US06037503202","Census Tract 5032.02","Census Tract 5032.02, Los Angeles County, California","ca","140","00","ACSSF","0005372",,,,,"06","037",,,,"503202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69919,64792,,,,,86964,,87870,57794
"06037503301","14000US06037503301","Census Tract 5033.01","Census Tract 5033.01, Los Angeles County, California","ca","140","00","ACSSF","0005373",,,,,"06","037",,,,"503301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86757,85504,,,96563,,117642,,94844,76875
"06037503302","14000US06037503302","Census Tract 5033.02","Census Tract 5033.02, Los Angeles County, California","ca","140","00","ACSSF","0005374",,,,,"06","037",,,,"503302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75853,75982,,,130833,,64247,,75595,66250
"06037503401","14000US06037503401","Census Tract 5034.01","Census Tract 5034.01, Los Angeles County, California","ca","140","00","ACSSF","0005375",,,,,"06","037",,,,"503401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79100,77768,,,91932,,95160,,69743,84271
"06037503402","14000US06037503402","Census Tract 5034.02","Census Tract 5034.02, Los Angeles County, California","ca","140","00","ACSSF","0005376",,,,,"06","037",,,,"503402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98947,98611,,,99500,,102708,80795,111625,67344
"06037503501","14000US06037503501","Census Tract 5035.01","Census Tract 5035.01, Los Angeles County, California","ca","140","00","ACSSF","0005377",,,,,"06","037",,,,"503501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57940,63935,,,100750,,48051,,52382,62118
"06037503502","14000US06037503502","Census Tract 5035.02","Census Tract 5035.02, Los Angeles County, California","ca","140","00","ACSSF","0005378",,,,,"06","037",,,,"503502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84265,75469,,,,,120408,,110500,69271
